Time,Interval (mins),Complete,Phase C-A Min Volts,Phase C-A Avg Volts,Phase C-A Max Volts,Phase A Min Amps,Phase A Avg Amps,Phase A Max Amps,Phase C-A Voltage THD,Phase A Harmonic Current (A),Phase C-A V-Harmonic 2nd,Phase C-A V-Harmonic 3rd,Phase C-A V-Harmonic 4th,Phase C-A V-Harmonic 5th,Phase C-A V-Harmonic 6th,Phase C-A V-Harmonic 7th,Phase C-A V-Harmonic 8th,Phase C-A V-Harmonic 9th,Phase C-A V-Harmonic 10th,Phase C-A V-Harmonic 11th,Phase C-A V-Harmonic 12th,Phase C-A V-Harmonic 13th,Phase C-A V-Harmonic 14th,Phase C-A V-Harmonic 15th,Phase C-A V-Harmonic 16th,Phase C-A V-Harmonic 17th,Phase C-A V-Harmonic 18th,Phase C-A V-Harmonic 19th,Phase C-A V-Harmonic 20th,Phase C-A V-Harmonic 21st,Phase C-A V-Harmonic 22nd,Phase C-A V-Harmonic 23rd,Phase C-A V-Harmonic 24th,Phase C-A V-Harmonic 25th,Phase A I-Harmonic 2nd (A),Phase A I-Harmonic 3rd (A),Phase A I-Harmonic 4th (A),Phase A I-Harmonic 5th (A),Phase A I-Harmonic 6th (A),Phase A I-Harmonic 7th (A),Phase A I-Harmonic 8th (A),Phase A I-Harmonic 9th (A),Phase A I-Harmonic 10th (A),Phase A I-Harmonic 11th (A),Phase A I-Harmonic 12th (A),Phase A I-Harmonic 13th (A),Phase A I-Harmonic 14th (A),Phase A I-Harmonic 15th (A),Phase A I-Harmonic 16th (A),Phase A I-Harmonic 17th (A),Phase A I-Harmonic 18th (A),Phase A I-Harmonic 19th (A),Phase A I-Harmonic 20th (A),Phase A I-Harmonic 21st (A),Phase A I-Harmonic 22nd (A),Phase A I-Harmonic 23rd (A),Phase A I-Harmonic 24th (A),Phase A I-Harmonic 25th (A),Phase B-C Min Volts,Phase B-C Avg Volts,Phase B-C Max Volts,Phase B Min Amps,Phase B Avg Amps,Phase B Max Amps,Phase B-C Voltage THD,Phase B Harmonic Current (A),Phase B-C V-Harmonic 2nd,Phase B-C V-Harmonic 3rd,Phase B-C V-Harmonic 4th,Phase B-C V-Harmonic 5th,Phase B-C V-Harmonic 6th,Phase B-C V-Harmonic 7th,Phase B-C V-Harmonic 8th,Phase B-C V-Harmonic 9th,Phase B-C V-Harmonic 10th,Phase B-C V-Harmonic 11th,Phase B-C V-Harmonic 12th,Phase B-C V-Harmonic 13th,Phase B-C V-Harmonic 14th,Phase B-C V-Harmonic 15th,Phase B-C V-Harmonic 16th,Phase B-C V-Harmonic 17th,Phase B-C V-Harmonic 18th,Phase B-C V-Harmonic 19th,Phase B-C V-Harmonic 20th,Phase B-C V-Harmonic 21st,Phase B-C V-Harmonic 22nd,Phase B-C V-Harmonic 23rd,Phase B-C V-Harmonic 24th,Phase B-C V-Harmonic 25th,Phase B I-Harmonic 2nd (A),Phase B I-Harmonic 3rd (A),Phase B I-Harmonic 4th (A),Phase B I-Harmonic 5th (A),Phase B I-Harmonic 6th (A),Phase B I-Harmonic 7th (A),Phase B I-Harmonic 8th (A),Phase B I-Harmonic 9th (A),Phase B I-Harmonic 10th (A),Phase B I-Harmonic 11th (A),Phase B I-Harmonic 12th (A),Phase B I-Harmonic 13th (A),Phase B I-Harmonic 14th (A),Phase B I-Harmonic 15th (A),Phase B I-Harmonic 16th (A),Phase B I-Harmonic 17th (A),Phase B I-Harmonic 18th (A),Phase B I-Harmonic 19th (A),Phase B I-Harmonic 20th (A),Phase B I-Harmonic 21st (A),Phase B I-Harmonic 22nd (A),Phase B I-Harmonic 23rd (A),Phase B I-Harmonic 24th (A),Phase B I-Harmonic 25th (A),Phase A-B Min Volts,Phase A-B Avg Volts,Phase A-B Max Volts,Phase C Min Amps,Phase C Avg Amps,Phase C Max Amps,Phase A-B Voltage THD,Phase C Harmonic Current (A),Phase A-B V-Harmonic 2nd,Phase A-B V-Harmonic 3rd,Phase A-B V-Harmonic 4th,Phase A-B V-Harmonic 5th,Phase A-B V-Harmonic 6th,Phase A-B V-Harmonic 7th,Phase A-B V-Harmonic 8th,Phase A-B V-Harmonic 9th,Phase A-B V-Harmonic 10th,Phase A-B V-Harmonic 11th,Phase A-B V-Harmonic 12th,Phase A-B V-Harmonic 13th,Phase A-B V-Harmonic 14th,Phase A-B V-Harmonic 15th,Phase A-B V-Harmonic 16th,Phase A-B V-Harmonic 17th,Phase A-B V-Harmonic 18th,Phase A-B V-Harmonic 19th,Phase A-B V-Harmonic 20th,Phase A-B V-Harmonic 21st,Phase A-B V-Harmonic 22nd,Phase A-B V-Harmonic 23rd,Phase A-B V-Harmonic 24th,Phase A-B V-Harmonic 25th,Phase C I-Harmonic 2nd (A),Phase C I-Harmonic 3rd (A),Phase C I-Harmonic 4th (A),Phase C I-Harmonic 5th (A),Phase C I-Harmonic 6th (A),Phase C I-Harmonic 7th (A),Phase C I-Harmonic 8th (A),Phase C I-Harmonic 9th (A),Phase C I-Harmonic 10th (A),Phase C I-Harmonic 11th (A),Phase C I-Harmonic 12th (A),Phase C I-Harmonic 13th (A),Phase C I-Harmonic 14th (A),Phase C I-Harmonic 15th (A),Phase C I-Harmonic 16th (A),Phase C I-Harmonic 17th (A),Phase C I-Harmonic 18th (A),Phase C I-Harmonic 19th (A),Phase C I-Harmonic 20th (A),Phase C I-Harmonic 21st (A),Phase C I-Harmonic 22nd (A),Phase C I-Harmonic 23rd (A),Phase C I-Harmonic 24th (A),Phase C I-Harmonic 25th (A),Total Apparent Power (VA),Total PF (Lagging is +),Total Real Power (W),Total Reactive Power (VAR),Min Frequency (Hz),Avg Frequency (Hz),Max Frequency (Hz)
23-Jul-2018 13:50:00,10.000,Y,116.12,117.58,118.34,0.00,0.00,0.15,3.13%,0.00,0.11%,2.21%,0.05%,1.72%,0.04%,0.94%,0.03%,0.93%,0.02%,0.28%,0.02%,0.28%,0.01%,0.17%,0.01%,0.09%,0.01%,0.09%,0.01%,0.03%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.14,116.92,117.72,0.00,0.00,0.14,3.30%,0.00,0.11%,2.33%,0.04%,1.82%,0.03%,0.97%,0.03%,0.94%,0.02%,0.32%,0.02%,0.34%,0.01%,0.20%,0.01%,0.12%,0.01%,0.13%,0.01%,0.02%,0.01%,0.07%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.26,234.20,235.48,0.00,0.00,0.00,3.22%,0.00,0.11%,2.27%,0.05%,1.77%,0.04%,0.95%,0.03%,0.93%,0.02%,0.30%,0.02%,0.31%,0.01%,0.19%,0.01%,0.10%,0.01%,0.11%,0.01%,0.02%,0.01%,0.05%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,59.99,60.03
23-Jul-2018 14:00:00,10.000,Y,115.72,117.64,118.56,0.00,0.00,0.15,3.11%,0.00,0.14%,2.19%,0.05%,1.72%,0.04%,0.93%,0.03%,0.93%,0.02%,0.26%,0.02%,0.26%,0.02%,0.19%,0.02%,0.06%,0.01%,0.09%,0.01%,0.02%,0.01%,0.03%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.32,117.08,118.04,0.00,0.00,0.14,3.29%,0.00,0.14%,2.32%,0.05%,1.82%,0.04%,0.96%,0.03%,0.95%,0.02%,0.31%,0.02%,0.32%,0.02%,0.23%,0.02%,0.10%,0.01%,0.15%,0.01%,0.02%,0.01%,0.07%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.78,234.42,236.30,0.00,0.00,0.00,3.20%,0.00,0.14%,2.25%,0.05%,1.77%,0.04%,0.94%,0.03%,0.94%,0.02%,0.28%,0.02%,0.29%,0.01%,0.21%,0.02%,0.08%,0.01%,0.12%,0.01%,0.02%,0.01%,0.05%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.00,60.06
23-Jul-2018 14:10:00,10.000,Y,116.34,117.62,118.30,0.00,0.00,0.15,3.12%,0.00,0.13%,2.19%,0.05%,1.72%,0.04%,0.98%,0.03%,0.89%,0.02%,0.28%,0.02%,0.25%,0.01%,0.22%,0.02%,0.04%,0.01%,0.08%,0.01%,0.02%,0.01%,0.02%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.10,117.10,117.70,0.00,0.00,0.14,3.31%,0.00,0.13%,2.33%,0.05%,1.83%,0.04%,1.01%,0.03%,0.91%,0.02%,0.34%,0.02%,0.30%,0.01%,0.26%,0.01%,0.07%,0.01%,0.15%,0.01%,0.03%,0.01%,0.06%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.66,234.42,235.66,0.00,0.00,0.00,3.21%,0.00,0.13%,2.26%,0.05%,1.77%,0.04%,0.99%,0.03%,0.90%,0.02%,0.31%,0.02%,0.28%,0.01%,0.24%,0.01%,0.06%,0.01%,0.11%,0.01%,0.02%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.91,60.00,60.07
23-Jul-2018 14:20:00,10.000,Y,116.18,117.60,118.40,0.00,0.00,0.15,3.15%,0.00,0.15%,2.20%,0.05%,1.76%,0.04%,0.96%,0.03%,0.90%,0.03%,0.28%,0.02%,0.25%,0.02%,0.23%,0.02%,0.03%,0.02%,0.08%,0.01%,0.03%,0.01%,0.03%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.50,116.74,117.64,0.00,0.00,0.14,3.28%,0.00,0.14%,2.29%,0.05%,1.85%,0.04%,0.99%,0.03%,0.89%,0.02%,0.31%,0.02%,0.28%,0.02%,0.26%,0.02%,0.04%,0.01%,0.14%,0.01%,0.05%,0.01%,0.05%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.42,234.06,235.68,0.00,0.00,0.00,3.21%,0.00,0.14%,2.24%,0.05%,1.80%,0.04%,0.97%,0.03%,0.89%,0.02%,0.29%,0.02%,0.26%,0.02%,0.24%,0.01%,0.03%,0.01%,0.11%,0.01%,0.04%,0.01%,0.04%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.01,60.07
23-Jul-2018 14:30:00,10.000,Y,116.06,117.48,118.52,0.00,0.00,0.16,3.19%,0.00,0.12%,2.23%,0.05%,1.78%,0.04%,0.94%,0.03%,0.94%,0.02%,0.27%,0.02%,0.26%,0.02%,0.22%,0.02%,0.04%,0.01%,0.08%,0.01%,0.04%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.08,116.66,117.52,0.00,0.00,0.14,3.35%,0.00,0.12%,2.36%,0.05%,1.87%,0.04%,0.97%,0.02%,0.94%,0.02%,0.32%,0.02%,0.31%,0.01%,0.23%,0.01%,0.08%,0.01%,0.15%,0.01%,0.04%,0.01%,0.08%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.36,233.86,235.64,0.00,0.00,0.00,3.27%,0.00,0.12%,2.30%,0.05%,1.82%,0.04%,0.96%,0.02%,0.94%,0.02%,0.30%,0.02%,0.28%,0.01%,0.22%,0.01%,0.06%,0.01%,0.11%,0.01%,0.03%,0.01%,0.06%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.00,60.05
23-Jul-2018 14:40:00,10.000,Y,116.22,117.54,118.28,0.00,0.00,0.15,3.17%,0.00,0.12%,2.20%,0.05%,1.80%,0.04%,0.94%,0.03%,0.93%,0.02%,0.27%,0.02%,0.27%,0.02%,0.23%,0.02%,0.05%,0.01%,0.10%,0.01%,0.04%,0.01%,0.05%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.66,117.12,117.82,0.00,0.00,0.14,3.35%,0.00,0.12%,2.33%,0.05%,1.90%,0.04%,0.97%,0.02%,0.93%,0.02%,0.33%,0.02%,0.32%,0.01%,0.24%,0.02%,0.09%,0.01%,0.17%,0.01%,0.06%,0.01%,0.09%,0.01%,0.08%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.98,234.34,235.74,0.00,0.00,0.00,3.26%,0.00,0.12%,2.26%,0.05%,1.85%,0.04%,0.96%,0.03%,0.93%,0.02%,0.30%,0.02%,0.29%,0.01%,0.23%,0.02%,0.07%,0.01%,0.13%,0.01%,0.05%,0.01%,0.07%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,59.99,60.04
23-Jul-2018 14:50:00,10.000,Y,116.82,118.24,118.80,0.00,0.00,0.15,3.22%,0.00,0.11%,2.22%,0.04%,1.83%,0.04%,0.99%,0.03%,0.95%,0.02%,0.29%,0.02%,0.29%,0.01%,0.23%,0.02%,0.06%,0.01%,0.11%,0.01%,0.04%,0.01%,0.06%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.30,117.62,118.20,0.00,0.00,0.14,3.40%,0.00,0.11%,2.34%,0.04%,1.93%,0.03%,1.01%,0.03%,0.95%,0.02%,0.35%,0.02%,0.33%,0.01%,0.25%,0.01%,0.10%,0.01%,0.18%,0.01%,0.04%,0.01%,0.10%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.90,235.56,236.62,0.00,0.00,0.00,3.31%,0.00,0.11%,2.28%,0.04%,1.88%,0.03%,1.00%,0.03%,0.95%,0.02%,0.32%,0.02%,0.31%,0.01%,0.24%,0.01%,0.08%,0.01%,0.15%,0.01%,0.04%,0.01%,0.08%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.94,60.00,60.05
23-Jul-2018 15:00:00,10.000,Y,117.34,118.60,119.04,0.00,0.00,0.16,3.29%,0.00,0.12%,2.22%,0.04%,1.89%,0.03%,1.04%,0.02%,0.95%,0.03%,0.26%,0.02%,0.31%,0.01%,0.24%,0.02%,0.08%,0.02%,0.11%,0.01%,0.04%,0.01%,0.05%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.58,117.74,118.18,0.00,0.00,0.14,3.44%,0.00,0.12%,2.34%,0.04%,1.99%,0.03%,1.06%,0.02%,0.96%,0.02%,0.32%,0.02%,0.34%,0.02%,0.25%,0.01%,0.12%,0.01%,0.16%,0.01%,0.04%,0.01%,0.09%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.02,236.04,236.80,0.00,0.00,0.00,3.36%,0.00,0.12%,2.28%,0.04%,1.94%,0.03%,1.05%,0.02%,0.96%,0.02%,0.29%,0.02%,0.33%,0.01%,0.24%,0.01%,0.10%,0.01%,0.14%,0.01%,0.04%,0.01%,0.07%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.00,60.05
23-Jul-2018 15:10:00,10.000,Y,117.34,118.60,119.20,0.00,0.00,0.16,3.28%,0.00,0.11%,2.22%,0.05%,1.89%,0.04%,1.02%,0.03%,0.98%,0.02%,0.27%,0.02%,0.31%,0.02%,0.24%,0.02%,0.07%,0.01%,0.10%,0.01%,0.05%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.52,117.72,118.34,0.00,0.00,0.14,3.45%,0.00,0.12%,2.35%,0.04%,2.00%,0.04%,1.04%,0.03%,0.98%,0.02%,0.32%,0.02%,0.35%,0.02%,0.25%,0.01%,0.11%,0.01%,0.15%,0.01%,0.06%,0.01%,0.08%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.74,236.02,237.06,0.00,0.00,0.00,3.37%,0.00,0.12%,2.28%,0.05%,1.94%,0.04%,1.03%,0.03%,0.98%,0.02%,0.29%,0.02%,0.33%,0.01%,0.25%,0.01%,0.09%,0.01%,0.13%,0.01%,0.05%,0.01%,0.06%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.94,59.99,60.03
23-Jul-2018 15:20:00,10.000,Y,115.86,118.20,118.94,0.00,0.00,0.15,3.23%,0.00,0.12%,2.19%,0.05%,1.82%,0.04%,0.99%,0.03%,1.01%,0.02%,0.28%,0.02%,0.30%,0.02%,0.24%,0.02%,0.07%,0.01%,0.10%,0.01%,0.05%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.02,117.64,118.34,0.00,0.00,0.14,3.41%,0.00,0.12%,2.33%,0.04%,1.93%,0.04%,1.02%,0.02%,1.03%,0.02%,0.34%,0.02%,0.35%,0.01%,0.27%,0.01%,0.11%,0.01%,0.16%,0.01%,0.06%,0.01%,0.07%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.60,235.54,236.86,0.00,0.00,0.00,3.32%,0.00,0.12%,2.26%,0.05%,1.88%,0.04%,1.00%,0.02%,1.02%,0.02%,0.31%,0.02%,0.32%,0.01%,0.25%,0.01%,0.09%,0.01%,0.13%,0.01%,0.06%,0.01%,0.05%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.96,59.99,60.04
23-Jul-2018 15:30:00,10.000,Y,117.08,118.56,119.16,0.00,0.00,0.15,3.21%,0.00,0.12%,2.18%,0.05%,1.79%,0.04%,1.02%,0.03%,1.00%,0.02%,0.27%,0.02%,0.29%,0.01%,0.23%,0.01%,0.07%,0.01%,0.09%,0.01%,0.05%,0.01%,0.04%,0.01%,0.02%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.36,117.74,118.64,0.00,0.00,0.14,3.37%,0.00,0.11%,2.31%,0.05%,1.89%,0.03%,1.04%,0.03%,1.02%,0.02%,0.32%,0.02%,0.33%,0.01%,0.26%,0.01%,0.11%,0.01%,0.14%,0.01%,0.06%,0.01%,0.07%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.66,235.98,237.22,0.00,0.00,0.00,3.29%,0.00,0.12%,2.24%,0.04%,1.84%,0.03%,1.03%,0.03%,1.01%,0.02%,0.30%,0.02%,0.31%,0.01%,0.24%,0.01%,0.09%,0.01%,0.12%,0.01%,0.05%,0.01%,0.05%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,59.99,60.05
23-Jul-2018 15:40:00,10.000,Y,115.26,118.36,118.96,0.00,0.00,0.15,3.20%,0.00,0.14%,2.23%,0.05%,1.74%,0.04%,1.00%,0.03%,0.99%,0.03%,0.22%,0.02%,0.29%,0.01%,0.22%,0.02%,0.06%,0.01%,0.10%,0.01%,0.04%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.46,117.76,118.50,0.00,0.00,0.14,3.38%,0.00,0.13%,2.37%,0.05%,1.85%,0.03%,1.02%,0.03%,1.01%,0.02%,0.27%,0.02%,0.32%,0.01%,0.24%,0.02%,0.10%,0.01%,0.14%,0.01%,0.06%,0.01%,0.06%,0.01%,0.06%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.46,235.82,237.14,0.00,0.00,0.00,3.28%,0.00,0.14%,2.30%,0.05%,1.80%,0.03%,1.01%,0.03%,1.00%,0.02%,0.24%,0.02%,0.30%,0.01%,0.23%,0.01%,0.08%,0.01%,0.12%,0.01%,0.05%,0.01%,0.05%,0.01%,0.04%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.96,60.01,60.05
23-Jul-2018 15:50:00,10.000,Y,114.38,118.18,119.06,0.00,0.00,0.16,3.19%,0.00,0.13%,2.24%,0.05%,1.72%,0.04%,0.98%,0.03%,0.97%,0.03%,0.25%,0.02%,0.28%,0.02%,0.21%,0.02%,0.06%,0.01%,0.10%,0.01%,0.04%,0.01%,0.04%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.86,117.42,118.42,0.00,0.00,0.14,3.37%,0.00,0.13%,2.38%,0.05%,1.85%,0.04%,1.00%,0.03%,0.98%,0.02%,0.31%,0.02%,0.31%,0.02%,0.23%,0.01%,0.11%,0.01%,0.14%,0.01%,0.05%,0.01%,0.05%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.98,235.32,237.04,0.00,0.00,0.00,3.28%,0.00,0.13%,2.31%,0.05%,1.78%,0.04%,0.99%,0.03%,0.98%,0.02%,0.28%,0.02%,0.29%,0.02%,0.22%,0.01%,0.09%,0.01%,0.12%,0.01%,0.05%,0.01%,0.05%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.00,60.05
23-Jul-2018 16:00:00,10.000,Y,115.36,117.78,118.20,0.00,0.00,0.15,3.20%,0.00,0.12%,2.30%,0.04%,1.67%,0.04%,0.93%,0.03%,1.03%,0.03%,0.26%,0.02%,0.28%,0.01%,0.22%,0.01%,0.06%,0.01%,0.10%,0.01%,0.04%,0.01%,0.03%,0.01%,0.03%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.32,117.62,118.26,0.00,0.00,0.14,3.41%,0.00,0.12%,2.45%,0.04%,1.80%,0.03%,0.97%,0.03%,1.06%,0.02%,0.32%,0.02%,0.32%,0.01%,0.25%,0.01%,0.11%,0.01%,0.15%,0.01%,0.05%,0.01%,0.07%,0.01%,0.07%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.42,235.10,236.00,0.00,0.00,0.00,3.30%,0.00,0.12%,2.37%,0.04%,1.74%,0.03%,0.94%,0.03%,1.04%,0.02%,0.28%,0.02%,0.30%,0.01%,0.23%,0.01%,0.09%,0.01%,0.12%,0.01%,0.05%,0.01%,0.05%,0.01%,0.05%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1.000,0,0,59.95,60.00,60.04
